EnsembleID	GeneSymbol/Users/jimmiinguyen/Downloads/GSE131671_LungBasal.coding.qn.txt	SJW-RNA_CRE-2	SJW-RNA_CRE-3	SJW-RNA_WT-1	SJW-RNA_WT-2	SJW-RNA_WT-3
ENSMUSG00000036256	Igfbp7	264.3978333	162.1648333	759.2166667	289.7481667	203.3283333
ENSMUSG00000036257	Pnpla8	13.51946667	11.76683333	16.46536667	13.1996	13.20956667
ENSMUSG00000005447	Pafah1b3	28.78568333	39.28665	48.72633333	29.63705	44.1604
ENSMUSG00000005442	Cic	25.52183333	27.17001667	37.23066667	33.93256667	31.63785
ENSMUSG00000003849	Nqo1	73.62721667	29.63705	33.80001667	58.40636667	27.87323333
ENSMUSG00000003848	Nob1	20.47685	18.88538333	13.0291	17.95813333	20.687
ENSMUSG00000059278	Lsmd1	30.39266667	36.22925833	21.71728333	30.72846667	28.65576667
ENSMUSG00000059273	Zc3h4	8.398731667	9.610135	8.476315	8.700833333	9.87331
ENSMUSG00000035439	Haus8	6.868585	8.983446667	5.348188333	5.785868333	8.700833333
ENSMUSG00000020290	Xpo1	62.45796667	64.08968333	43.48188333	59.09198333	63.9317
ENSMUSG00000020745	Pafah1b1	68.77095	60.5686	58.94223333	69.476	66.43896667
ENSMUSG00000026196	Bard1	2.723705	5.116098333	2.369583333	3.595428333	5.873883333
ENSMUSG00000026197	Zfand2b	7.509675	9.235868333	9.449538333	10.97835	11.96196667
ENSMUSG00000026192	Atic	38.75596667	44.27958333	27.00751667	34.2897	48.8871
ENSMUSG00000026193	Fn1	532.1146667	579.4171667	185.5876667	434.0535	542.3483333
ENSMUSG00000033871	Ppargc1b	0.888279333	0.994434667	0.806685833	0.543207667	1.224686667
ENSMUSG00000026198	Abcb6	6.130225	6.836296667	5.834968333	5.718768333	4.522688333
ENSMUSG00000026199	Ankzf1	10.61595	9.41406	21.84968333	14.03271667	11.33918333
ENSMUSG00000040943	Tet2	2.632771667	2.947595	6.778381667	3.688773333	3.23094
ENSMUSG00000040940	Arhgef1	42.60833333	58.76256667	35.44161667	51.85945	69.476
ENSMUSG00000040945	Rcc2	53.33755	63.20775	46.42431667	52.00875	68.91241667
ENSMUSG00000031851	Ntpcr	8.23683	6.690426667	6.668815	7.52946	8.732503333
ENSMUSG00000006403	Adamts4	8.152728333	7.23138	2.645183333	5.076728333	5.183216667
ENSMUSG00000003154	Foxj2	4.811558333	4.567346667	10.293895	5.096375	4.250431667
ENSMUSG00000035242	Oaz1	183.392	216.1661667	215.1853333	171.5076667	265.3755
ENSMUSG00000035246	Pcyt1b	2.436111667	4.677683333	3.12257	3.03539	6.262155
ENSMUSG00000042510	AA986860	18.49711667	9.598458333	31.48911667	26.31378333	14.49235
ENSMUSG00000002409	Dyrk1b	4.55416	3.985483333	6.20535	4.755795	3.758496667
ENSMUSG00000059912	Rpl21-ps6	1.428251667	1.429791667	0.3750455	0.658351833	0.788410167
ENSMUSG00000035722	Abca7	8.5234	6.308653333	9.733511667	10.79655	7.689696667
ENSMUSG00000078566	Bnip3	28.56593333	30.69123333	76.4313	27.1219	38.53583333
ENSMUSG00000035725	Prkx	7.58264	7.91898	12.10461667	9.130045	10.4514
ENSMUSG00000043384	Gprasp1	5.215261667	7.58162	9.149115	6.77183	6.130225
ENSMUSG00000075302	Erich2	2.31344	2.55808	0.997107333	1.706706667	2.097683333
ENSMUSG00000046312	AI464131	1.186971667	1.319416667	1.77744	0.904439667	1.076141667
ENSMUSG00000041153	Osgin2	7.669091667	9.468356667	8.43632	7.061938333	7.60929
ENSMUSG00000001173	Ocrl	11.94248333	10.81616667	14.70745	12.33365	9.749235833
ENSMUSG00000001175	Calm1	101.6413333	106.8645	77.7639	88.0936	97.63281667
ENSMUSG00000027430	Dtd1	7.950713333	8.27685	15.09523333	9.947018333	9.21577
ENSMUSG00000051853	Arf3	86.98821667	94.09423333	69.88528333	73.03068333	72.6277
ENSMUSG00000051851	Cxx1c	1.31218	1.106206667	0.834270167	0.849703	1.0057825
ENSMUSG00000027433	Xrn2	46.74778333	43.9701	37.17643333	45.34126667	44.48061667
ENSMUSG00000027435	Cd93	1.855506667	1.576896667	0.178471	1.244963333	0.943416167
ENSMUSG00000050188	Lsm10	11.0329	10.31471833	9.396615	8.832875	9.671378333
ENSMUSG00000016940	Kctd2	14.37228333	12.65866667	15.99161667	13.23078333	11.7704
ENSMUSG00000016946	Kctd5	30.85481667	27.21171667	25.16091667	33.00564167	31.86813333
ENSMUSG00000051586	Mical3	9.2647	8.717605	10.04850667	9.69871	9.513916667
ENSMUSG00000074203	G430095P16Rik	2.32701	2.16992	0.570092667	1.50809	1.973575
ENSMUSG00000040209	Zfp704	1.449381667	1.315323333	4.541083333	2.479585	1.895361667
ENSMUSG00000040204	2810417H13Rik	13.3572	24.79496667	9.55525	11.69446667	30.95726667
ENSMUSG00000005124	Wisp1	6.158478333	6.640186667	2.126851667	3.776126667	4.962713333
ENSMUSG00000005125	Ndrg1	26.80318333	31.62476667	68.25898333	27.1103	37.38801667
ENSMUSG00000015377	Dennd6b	1.677896667	1.90841	1.733565	1.824115	1.991068333
ENSMUSG00000056116	H2-T22	11.64601667	12.10005	11.70633333	10.40058333	11.43403333
ENSMUSG00000051329	Nup160	12.46566667	13.58678333	7.701195	11.40838333	14.2443
ENSMUSG00000057863	Rpl36	588.0135	591.0855	585.4846667	525.1676667	624.1458333
ENSMUSG00000055675	Kbtbd11	0.02681575	0	3.116065	0.0527641	0.053789467
ENSMUSG00000047264	Zfp358	7.154596667	7.260951667	6.098913333	5.942786667	5.438391667
ENSMUSG00000047261	Gap43	0.899279	1.074433333	0.077566217	0.905256167	1.112018333
ENSMUSG00000047260	Emc6	12.91346667	10.19047667	12.46188333	11.5358	13.57133333
ENSMUSG00000057244	Gm6139	45.58335	44.10833333	9.386178333	40.2664	51.01495
ENSMUSG00000015994	Fnta	24.45815	21.93381667	22.72593333	21.94975	20.69395
ENSMUSG00000013236	Ptprs	61.36646667	52.3884	143.6055	72.77258333	57.54841667
ENSMUSG00000095406	Gm18025	1.546168333	1.79922	0.154049	1.333541667	2.174136667
ENSMUSG00000095400	Muc2	0.106325633	0.316589833	1.55741	0.304952667	0.344640167
ENSMUSG00000095403	Gm21092	27.31176667	28.47483333	28.13691667	27.90746667	26.788
ENSMUSG00000052656	Rnf103	10.45841667	8.292366667	16.4684	11.67548333	9.23979
ENSMUSG00000052748	Swt1	7.58483	6.059466667	8.172636667	6.889861667	5.847376667
ENSMUSG00000018068	Ints2	16.91923333	18.217	10.30507667	16.53216667	17.82608333
ENSMUSG00000046186	Cd109	32.05201667	26.83655	13.21238333	22.22531667	20.01258333
ENSMUSG00000036091	Hyal3	0.803328	1.003439667	1.165918333	0.784465167	0.890771833
ENSMUSG00000036093	Arl5a	16.49641667	14.01031667	13.61928333	14.99211667	14.53768333
ENSMUSG00000002365	Snx9	31.15635	35.54495	29.0125	31.38005	36.58803333
ENSMUSG00000036097	Fam178a	13.52255	11.97725	12.88961667	12.5775	9.806518333
ENSMUSG00000036099	Vezt	12.90415	12.77573333	15.20406667	14.14458333	12.40711667
ENSMUSG00000021596	Mctp1	0.894433833	1.11533	0.98179	1.359358333	2.389301667
ENSMUSG00000061143	Maml3	1.391283333	1.544358333	1.614006667	1.680536667	1.719785
ENSMUSG00000073755	5730409E04Rik	7.749916667	6.828195	2.533256667	4.293766667	4.24726
ENSMUSG00000074529	C330013J21Rik	1.964658333	0.957084	2.970648333	1.116031667	1.797443333
ENSMUSG00000019088	Dnase1l1	11.07548333	8.23683	26.94431667	10.21996667	9.105833333
ENSMUSG00000062480	Acat3	15.13996667	14.64586667	8.883255	14.7725	16.96881667
ENSMUSG00000019087	Atp6ap1	84.66083333	72.14136667	118.8575	85.92581667	67.44073333
ENSMUSG00000019080	Mfsd3	3.663726667	3.118653333	1.849381667	3.53285	2.767828333
ENSMUSG00000062488	I830012O16Rik	0.500521167	0.842332333	2.993358333	1.130529167	1.327316667
ENSMUSG00000033576	Apol6	1.660436667	2.70441	0.208050167	1.242728333	1.474385
ENSMUSG00000055835	Zfp1	3.654931667	4.319476667	3.63845	3.231805	3.939666667
ENSMUSG00000049321	Zfp2	1.059105	1.491918333	2.356345	1.380953333	2.155985
ENSMUSG00000049323	Smcr8	8.44775	7.878565	8.342951667	8.751946667	6.690426667
ENSMUSG00000030008	Pradc1	3.29582	4.081035	3.992075	3.438098333	3.282413333
ENSMUSG00000037058	Paip2	57.6719	50.3162	64.84566667	54.3313	48.85328333
ENSMUSG00000030002	Dusp11	41.58123333	32.40836667	48.06686667	47.39041667	34.10446667
ENSMUSG00000030007	Cct7	181.7588333	186.0353333	86.862	142.8473333	152.6625
ENSMUSG00000020901	Pik3r5	3.388581667	4.433175	0.469056667	2.348081667	2.465611667
ENSMUSG00000020900	Myh10	20.49031667	25.9258	11.93835	19.95395	25.17616667
ENSMUSG00000020903	Stx8	22.73461667	16.48751667	20.4221	19.33476667	20.59366667
ENSMUSG00000020902	Ntn1	2.054076667	5.671893333	3.347665	2.307313333	4.226583333
ENSMUSG00000020905	Usp43	1.68142	2.146673333	5.131981667	2.569978333	2.417191667
ENSMUSG00000018932	Map2k3	42.91788333	39.41171667	32.41756667	34.8861	35.75246667
ENSMUSG00000018931	Gm16515	5.271801667	5.487465	5.269625	4.638108333	4.289058333
ENSMUSG00000020086	H2afy2	1.808328333	1.969326667	5.041098333	1.935025	2.744515
ENSMUSG00000063160	Numbl	6.68128	5.866058333	5.194863333	6.57716	6.984931667
ENSMUSG00000090440	Gm9732	1.23836	1.076141667	0.158552167	0.465790833	0.454279833
ENSMUSG00000056870	Gulp1	2.850828333	2.822228333	1.484201667	2.412536667	1.948303333
ENSMUSG00000048058	Ldlrad3	1.142346667	1.15275	0.504532167	0.976324667	0.841722167
ENSMUSG00000039529	Atp8b1	2.760256667	1.568605	9.728373333	4.307916667	2.094965
ENSMUSG00000043004	Gng2	2.191131667	1.299198333	0.381758167	0.845425167	3.954993333
ENSMUSG00000043003	Rasef	1.3886	2.055815	5.174058333	1.800031667	2.723705
ENSMUSG00000039523	Cep104	7.812821667	10.08863667	10.32176167	8.030298333	8.53789
ENSMUSG00000048583	Igf2	2.703466667	3.625538333	0.600143167	1.793105	2.066841667
ENSMUSG00000048581	E130311K13Rik	2.334715	2.145608333	1.339391667	1.885976667	2.281181667
ENSMUSG00000029199	Lias	21.98341667	22.61536667	21.77006667	20.81293333	21.37445
ENSMUSG00000029198	Grpel1	8.871856667	9.903348333	7.466986667	8.017938333	11.05405
ENSMUSG00000029196	Tada2b	4.523655	4.342946667	5.541598333	4.740733333	5.205528333
ENSMUSG00000029191	Rfc1	16.34198333	18.08326667	17.1921	15.8438	19.0732
ENSMUSG00000029190	D5Ertd579e	16.16061667	15.09523333	17.20613333	16.0294	13.27281667
ENSMUSG00000029192	Tbc1d14	8.88478	8.468241667	9.58606	8.425425	9.179833333
ENSMUSG00000031060	Rbm10	12.54211667	14.28973333	11.14836667	12.38116667	13.79041667
ENSMUSG00000031065	Cdk16	36.63503333	39.45333333	41.08028333	39.83158333	40.7554
ENSMUSG00000031066	Usp11	7.138043333	9.34431	2.386436667	4.769498333	5.445866667
ENSMUSG00000031068	Glrx3	66.32028333	59.99723333	46.33345	70.88766667	73.14865
ENSMUSG00000023764	Sfi1	13.46541667	10.26143	31.75433333	14.4897	8.416171667
ENSMUSG00000070972	Dnajc25	3.894663333	4.634576667	2.918721667	3.58821	4.059341667
ENSMUSG00000028826	Tmem57	13.77481667	12.92365	11.22076667	13.4013	11.09905
ENSMUSG00000034659	Tmem109	22.76038333	23.45675	34.9011	17.98121667	21.01876667
ENSMUSG00000028822	Tmem50a	60.12603333	52.55371667	79.40418333	59.94043333	51.1015
ENSMUSG00000028820	Sfpq	106.8645	136.3461667	134.3463333	116.9256667	132.666
ENSMUSG00000028821	Syf2	26.4305	27.47316667	36.349	22.45565	24.19213333
ENSMUSG00000034653	Ythdc2	2.927708333	2.852435	3.776126667	3.88882	3.733081667
ENSMUSG00000034656	Cacna1a	1.531598333	0.730999833	1.278635	1.451158333	0.910367833
ENSMUSG00000021699	Pde4d	5.188333333	7.108551667	8.627351667	5.199643333	7.360175
ENSMUSG00000021692	Dimt1	7.283541667	7.218206667	4.9541	6.984931667	8.404128333
ENSMUSG00000021693	Kif2a	25.4533	22.40291667	20.69838333	24.85708333	25.7058
ENSMUSG00000021690	Jmy	6.454026667	5.958236667	8.94941	7.156243333	5.884396667
ENSMUSG00000021696	Elovl7	9.444526667	10.62675	27.95715	10.16026	11.8697
ENSMUSG00000021697	Depdc1b	1.29783	2.594355	0.708643667	0.909898	2.923316667
ENSMUSG00000021694	Ercc8	3.574255	3.406381667	3.300425	3.531795	5.13568
ENSMUSG00000029447	Cct6a	141.4468333	142.8473333	63.37038333	111.515	143.6055
ENSMUSG00000029446	Psph	17.62491667	16.08256667	10.010745	20.58523333	18.32288333
ENSMUSG00000022412	Mief1	12.26653333	12.71583333	6.842386667	11.43916667	11.28528333
ENSMUSG00000022415	Syngr1	6.320786667	4.939383333	13.68125	9.212611667	7.518471667
ENSMUSG00000022414	Tab1	7.960111667	8.689733333	6.814743333	8.12206	7.96998
ENSMUSG00000022419	Deptor	1.098416667	1.054001667	0.9027575	0.757781	0.659698333
ENSMUSG00000042759	Apobr	9.144933333	10.7373	2.908861667	5.998135	6.978841667
ENSMUSG00000042751	Nmnat2	3.12123	2.828813333	0.929842333	1.796998333	1.582848333
ENSMUSG00000069135	Fgfr1op	17.89955	15.88231667	21.50116667	19.77185833	18.63343333
ENSMUSG00000036875	Dna2	1.670968333	2.884101667	1.304716667	2.345756667	4.037381667
ENSMUSG00000036879	Phkb	12.70373333	13.63801667	17.14015	13.75583333	12.60536667
ENSMUSG00000035529	Prdm4	7.760228333	8.865705	7.438923333	7.605568333	8.44775
ENSMUSG00000035521	Gnptg	13.11225	10.857	12.43148333	11.15651667	10.44758333
ENSMUSG00000033961	Zfp446	1.103098333	1.258181667	1.045771667	1.091294167	1.512635
ENSMUSG00000033960	9430020K01Rik	4.002353333	4.837776667	2.115841667	3.220116667	3.855341667
ENSMUSG00000028312	Smc2	16.55095	20.7665	7.251306667	14.55785	23.99491667
ENSMUSG00000033964	Zbtb41	5.612941667	5.675306667	6.545998333	6.202263333	6.368083333
ENSMUSG00000028318	Polr1e	14.0977	11.71323333	4.944421667	11.61025	12.95056667
ENSMUSG00000029319	Coq2	28.02425	27.90746667	34.13795	31.54393333	31.95915
ENSMUSG00000020128	Vps54	17.23696667	16.87725	24.27366667	22.71216667	20.55693333
ENSMUSG00000020122	Egfr	51.1899	29.26353333	54.3904	54.96625	32.96986667
ENSMUSG00000020121	Srgap1	0.3023025	0.459790667	1.102453333	0.494939667	0.4320985
ENSMUSG00000020124	Usp15	19.58618333	20.8619	19.57528333	21.72685	24.17388333
ENSMUSG00000075227	Znhit2	6.335825	6.440425	3.834106667	4.68259	5.249938333
ENSMUSG00000075229	Ccdc58	19.02706667	22.42316667	13.69586667	17.93941667	24.57678333
ENSMUSG00000018541	Cwc25	10.56058333	9.536153333	7.23138	8.891536667	8.486298333
ENSMUSG00000018547	Pip4k2b	11.01491667	11.15971667	7.187785	9.626945	10.12685
ENSMUSG00000018548	Trim37	10.78655	13.2782	11.6789	8.631578333	10.65185
ENSMUSG00000044345	Marveld1	32.33145	25.99811667	24.953	26.9768	23.5154
ENSMUSG00000044340	Phlpp1	4.91881	5.87595	7.527171667	5.792568333	5.814511667
ENSMUSG00000044349	Snhg11	1.18154	0.504027667	1.892025	1.33058	0.781152167
ENSMUSG00000044348	Slc25a53	1.273538333	2.729193333	1.71878	1.831616667	1.457953333
ENSMUSG00000027699	Ect2	18.52063333	29.57501667	13.25783333	18.47246667	34.81935
ENSMUSG00000048878	Hexim1	16.59615	14.78255	7.88125	12.0592	11.47416667
ENSMUSG00000027692	Tnik	2.2035	1.980191667	4.653605	5.220795	4.930095
ENSMUSG00000027694	Gm8325	21.25681667	24.12223333	18.33663333	20.59828333	22.2436
ENSMUSG00000027695	Pld1	5.357405	6.300108333	5.544658333	5.103075	4.704981667
ENSMUSG00000048874	Phf3	24.81028333	23.50235	25.0487	24.4497	20.87933333
ENSMUSG00000074210	E130208F15Rik	1.94386	1.541475	1.857646667	1.87105	1.90767
ENSMUSG00000074211	Sdhaf1	2.593328333	2.672861667	2.983115	2.965403333	2.304746667
ENSMUSG00000074212	Dnajb14	3.913596667	3.433636667	5.201903333	3.921456667	3.544203333
ENSMUSG00000033033	Calhm2	5.062526667	4.893856667	1.373258333	3.598175	3.317326667
ENSMUSG00000033032	Afap1l1	1.151116667	0.551585833	6.222668333	3.433636667	1.71794
ENSMUSG00000033039	Micall1	10.44235667	9.96212	7.632003333	10.387595	9.098783333
ENSMUSG00000024927	Rela	23.31505	26.30475	27.21171667	23.58181667	23.95395
ENSMUSG00000024926	Kat5	9.366765	11.128675	10.16323333	9.376696667	11.31745
ENSMUSG00000024925	Rnaseh2c	26.54641667	20.896825	20.45215	21.29725	26.29225
ENSMUSG00000024924	Vldlr	46.63235	45.03345	21.74753333	32.89378333	29.46986667
ENSMUSG00000024922	Ovol1	0.542181	0.5529055	1.887581667	0.954446833	0.951415833
ENSMUSG00000024921	Smarca2	28.66133333	25.1904	24.76046667	23.3342	23.56206667
ENSMUSG00000031438	Rnf128	7.288578333	2.55241	12.6412	8.877001667	3.845355
ENSMUSG00000000355	Mcts1	33.56781667	32.01355	30.98145	41.97761667	33.57636667
ENSMUSG00000031433	Rbm41	2.932518333	2.59081	2.987683333	3.048826667	2.942573333
ENSMUSG00000094114	Gm21967	3.433636667	2.44768	0.694117167	2.599906667	1.759051667
ENSMUSG00000098470	C1rb	5.887161667	8.386968333	1.411421667	3.979761667	4.757601667
ENSMUSG00000004500	Zfp324	1.056055	1.142346667	1.207448333	1.078155	0.989282
ENSMUSG00000047067	Dusp28	0.951147167	0.864692833	1.70716	0.565130667	1.094551667
ENSMUSG00000029838	Ptn	5.833651667	8.16185	4.572593333	3.924978333	5.648963333
ENSMUSG00000003810	Mast2	23.81138333	24.57678333	37.66143333	26.32166667	27.1345
ENSMUSG00000029832	Nfe2l3	4.381498333	5.04448	8.181081667	6.330805	5.79385
ENSMUSG00000009905	Kdsr	8.528345	7.294393333	10.91585	8.889666667	7.060663333
ENSMUSG00000009907	Vps4b	37.77543333	37.40308333	45.809	36.13031667	41.92313333
ENSMUSG00000003812	Dnase2a	13.6254	14.23775	23.31505	18.362	13.08346667
ENSMUSG00000095648	Gm2004	5.075328333	9.886776667	2.90482	8.599723333	4.931136667
ENSMUSG00000006611	Hfe	0.755779	0.933400833	2.321581667	0.791410333	0.6588915
ENSMUSG00000078154	Gm12184	14.1438	19.50863333	11.2451	14.98521667	22.00868333
ENSMUSG00000078153	Psme2b	2.90482	1.28164	5.22387	1.798716667	1.095673333
ENSMUSG00000034353	Ramp1	0.81761	1.168185	2.068786667	0.929842333	1.294885
ENSMUSG00000034354	Mtmr3	11.739	11.80073333	16.338	12.52499167	10.27551
ENSMUSG00000045576	St7l	6.573381667	4.60912	7.076165	6.208838333	5.952791667
ENSMUSG00000004451	Ralb	33.9565	34.08551667	38.4565	29.40668333	32.21708333
ENSMUSG00000002617	Zfp40	1.92597	1.078155	2.385421667	2.055046667	2.054076667
ENSMUSG00000038563	Eftud1	11.68221667	10.256835	10.07717833	12.08851667	12.66341667
ENSMUSG00000044626	Liph	0.216548333	0.1019889	2.57668	0.6448205	0.4384125
ENSMUSG00000044627	Swi5	136.6993333	150.835	107.7863333	117.3985	140.3626667
ENSMUSG00000044628	Rnf208	1.704203333	0.952306333	2.531954167	2.441425	1.892981667
ENSMUSG00000041058	Wwp1	12.96341667	11.78363333	28.12958333	12.71243333	12.25051667
ENSMUSG00000041057	Wdr43	22.8793	26.89966667	14.43236667	21.12885	28.7435
ENSMUSG00000010047	Hyal2	16.11583333	15.94095	10.74505	16.44025	17.32263333
ENSMUSG00000010045	Tmem115	12.3525	11.5358	12.00195	12.31855	9.746511667
ENSMUSG00000018381	Abi3	1.300951667	1.433758333	0.991449167	0.989282	1.101646667
ENSMUSG00000010048	Ifrd2	7.308141667	8.830121667	6.679656667	7.56379	11.58616667
ENSMUSG00000058147	Xlr3c	2.010885	1.67231	1.90767	1.7953	1.177533333
ENSMUSG00000014748	Tex261	29.83651667	26.00945	21.61521667	26.34955	24.83686667
ENSMUSG00000090137	Uba52	624.1458333	681.1836667	421.4216667	517.2125	537.0681667
ENSMUSG00000055670	Zzef1	9.176208333	9.614283333	9.895161667	9.975416667	10.98761667
ENSMUSG00000040018	Cox15	7.792678333	7.553941667	6.735246667	8.251728333	8.909561667
ENSMUSG00000061894	Zscan20	1.28065	1.340111667	1.14672	1.5402775	1.092673333
ENSMUSG00000061898	Rbak	3.831966667	5.259885	3.225835	4.21165	3.951248333
ENSMUSG00000056091	St3gal5	24.50541667	19.52411667	12.44008333	17.32525	14.66995
ENSMUSG00000025521	Tmem192	10.470675	11.23658333	9.235868333	9.253788333	9.735523333
ENSMUSG00000017802	Fam134c	14.95316667	13.2004	16.89848333	14.8124	12.3525
ENSMUSG00000025525	Apool	6.449536667	6.78333	9.425588333	6.615151667	9.068973333
ENSMUSG00000017801	Mlx	18.16346667	18.40878333	13.7095	17.01735	13.13991667
ENSMUSG00000047547	Cltb	32.54953333	30.91121667	30.2203	34.37968333	34.49835
ENSMUSG00000012350	Ehf	3.48291	4.996293333	28.51518333	5.814511667	7.535476667
ENSMUSG00000053317	Sec61b	68.1113	77.62943333	40.91511667	54.74673333	90.00296667
ENSMUSG00000038822	Hace1	5.112295	4.68259	5.97301	5.612941667	5.755766667
ENSMUSG00000038827	BC026590	6.104671667	5.566511667	5.440811667	5.975985	6.022983333
ENSMUSG00000038828	Tmem214	20.06016667	20.97573333	20.61826667	21.60873333	18.58386667
ENSMUSG00000020003	Pex7	6.919315	7.699585	11.9462	6.938555	9.149115
ENSMUSG00000018387	Shroom1	1.0116905	0.919288667	0.777679667	1.030431667	1.197638333
ENSMUSG00000030779	Rbbp6	28.07111667	24.5128	32.86531667	28.74641667	24.59373333
ENSMUSG00000020009	Ifngr1	37.32898333	26.43675	51.1334	56.486	32.26415
ENSMUSG00000020000	Moxd1	2.74896	1.510383333	1.127225	6.68128	5.271801667
ENSMUSG00000022895	Ets2	29.23796667	28.46515	80.99023333	43.89201667	36.7851
ENSMUSG00000022894	Adamts5	10.02747833	6.403223333	11.72351667	7.023176667	5.722395
ENSMUSG00000022897	Dyrk1a	9.897911667	12.16513333	14.45255	11.04268333	11.42028333
ENSMUSG00000022890	Atp5j	98.73363333	103.1427833	125.3585	102.0504167	123.859
ENSMUSG00000022893	Adamts1	27.7025	43.39013333	14.63671667	36.57225	50.92995
ENSMUSG00000022892	App	238.0681667	194.04	517.2125	283.8408333	202.6058333
ENSMUSG00000022899	Slc15a2	6.811461667	4.354715	25.63406667	5.651285	3.474546667
ENSMUSG00000022898	Dscr3	17.17783333	16.83393333	18.6388	13.05106667	16.07565
ENSMUSG00000052957	Gas1	16.14226667	18.007875	2.052628333	8.471446667	11.91458333
ENSMUSG00000006169	Clint1	40.71403333	38.85696667	55.62175	44.4655	40.71403333
ENSMUSG00000036687	Tmem184a	12.52468333	7.194435	21.41028333	17.69033333	7.386348333
ENSMUSG00000036686	Cc2d1a	13.19313333	15.04828333	9.891403333	11.24696667	12.31665
ENSMUSG00000039886	Tmem120a	23.99491667	26.04548333	8.751946667	18.46263333	20.17785
ENSMUSG00000039887	Alg14	9.949951667	12.29738333	8.14285	10.56475	11.06828333
ENSMUSG00000090963	Gm17655	4.819416667	7.740406667	16.99738333	6.164891667	5.817545
ENSMUSG00000036533	Cdc42ep3	16.0716	13.338	9.307288333	15.01258333	12.24825
ENSMUSG00000036534	Slc38a7	7.91461	7.984833333	10.139735	8.83711	6.866793333
ENSMUSG00000071054	Safb	36.54085	33.70713333	40.65928333	39.63866667	35.3211
ENSMUSG00000071586	Gm10337	9.528605	6.319131667	2.086095	0	6.502996667
ENSMUSG00000049287	Iba57	1.110106667	0.976324667	0.966080333	0.934358167	1.034243333
